Date,SSE PLC,Orsted,Iberdrola SA,E.ON SE,Siemens Gamesa Renewable Energy S.A.,Duke Energy,Endesa S.a.,Enel spA,Engie SA,General Electric Company,ABB ltd,Alliant Energy corp,China Longyuan power group corp,nextera energy inc,Siemens AG,RWE AG,SKF AB,Verbund AG,NextEra Energy partners LP,Koninklijke DSM N.V.,SP 500,portfolio,SP 500 values,portfolio values,portfolio values R,SP 500 values R
2007-04-16,-0.027388535,0.011230713,0.063364693,-0.012756673,-0.018233823,0.027491409,-0.005667915,0.026219464,0.007192175,-0.007066092,0.036504425,0.015804967,0.001854474,0.029436084,0.050934577,-0.053439768,0.038785835,-0.002007473,-0.014184428,0.050176056,0.009270627,0.01,159.27,245.9159267,272.7683244,240.46
2007-04-09,0,0.01135829,-0.027187079,-0.005515476,0.004308761,-0.014513788,0.010458217,-0.010259412,-0.020845127,0.010279815,0.010055866,-0.00112765,0.002323436,-0.01514658,0.028228309,0.012610118,-0.014950166,0.034718176,0.008102987,-0.000879507,0.0156466,0,157.81,243.2613354,273.9166173,243.61
2007-04-02,0.018818949,-0.007048888,0.049731563,0.075857851,0.018281536,0.018728438,-0.007905138,0.034332037,0.02187674,-0.009615382,0.041909197,-0.010709505,0,0.003760013,0.041927402,0.03144354,0.036144578,-0.01404337,0.005270691,0.016994633,0.016038252,0.02,155.38,242.9938091,275.543463,244.24
2007-03-26,-0.003234153,-0.00560743,-0.00253664,0.005769381,0.075924469,0,0.047347941,0.015852835,-0.000862755,-0.012841968,-0.022196927,-0.009940358,-0.001392173,-0.008429243,-0.028571507,0.007121888,0.019298246,0.048466265,-0.010900443,-0.036206897,-0.007262521,0,152.93,238.6298082,276.082824,243.28
2007-03-19,0.040376851,-0.006038071,0.061004785,0.011571947,0.064043577,0.037321063,0.008874993,-0.003790271,0.0578035,0.04249117,0.048329356,0.02235777,-0.005996294,0.035067114,0.039560286,0.031213076,0.051660517,-0.013615746,-0.00377718,0.051041981,0.021398003,0.03,154.04,237.7138902,275.3816426,244.78
2007-03-12,-0.001344086,-0.026232564,0.005109708,-0.001206045,0.043231397,0.016103896,-0.010077519,-0.022839458,-0.024918423,0.001165576,-0.005341246,0.022396582,-0.019448228,0.027586207,-0.012234803,-0.016129128,0.003703704,0.033458473,-0.010280312,-0.012231504,-0.005603291,0,150.82,231.1323905,276.2688398,246.27
2007-03-05,0.015699659,0.016084605,0.016188149,0.034626083,0.070093458,-0.012314007,0.005194831,0.027918832,0.028057273,-0.015772896,0.019975787,0.040355511,-0.000452064,0.000862813,0.024296655,0.016660113,0.011235955,-0.066004639,-0.016544149,0.042288557,0.02650163,0.01,151.67,231.2425518,278.797152,250.4
2007-02-26,-0.015456989,0.028355372,-0.051014493,-0.105228777,-0.084687728,-0.021094927,0.004697286,-0.045427016,-0.059650073,-0.006552681,-0.074509804,-0.036342546,0.009124072,-0.028336687,-0.074665685,-0.029905734,-0.046428571,-0.04623957,0.041646738,-0.053003534,-0.053867825,-0.03,147.75,228.2924368,280.0319719,252.89
2007-02-19,-0.021696252,0.018286814,-0.009190121,-0.000465256,-0.038651357,-0.00250501,0.004456042,-0.010191893,-0.010218592,-0.021466361,-0.014356709,0.021518089,0.032987779,0.006752194,0.001896903,-0.048552997,-0.001782531,-0.032084142,0.021515893,-0.02553802,-0.003842709,-0.01,156.16,236.5077873,282.9507989,255.07
2007-02-12,-0.015533981,0.001445783,-0.006278539,-0.022454563,0.056013849,-0.009920635,0.003683347,0.004819324,0.012647283,0.009569258,-0.023193096,0.079928498,0.015797064,0.004919423,0.016755119,-0.016785852,0.012635379,0.002432402,-0.000488807,-0.104343356,0.015894033,0,156.77,238.0465862,289.1414916,255.71
2007-02-05,0.009803922,0.035946081,0.061818182,0.00741851,0.071162837,0.008504252,-0.026383273,0.010346832,0.017251461,-0.020402466,0.018121911,0.061534291,0.001918449,0.02254987,-0.01880543,0.0194176,0.010948905,0.004070551,0.028140703,0.003352243,-0.009665233,0.02,154.31,237.7892043,287.3427196,255.82
2007-01-29,0.007241606,-0.000498985,0.015384615,0.105609433,0.028216165,0.04769392,0.009046317,0.023038703,0.040779061,0.005544754,0.042358329,0.014018636,0.035767512,0.029464286,0.039719585,0.021951945,0.08086785,-0.019946809,0.01634319,0.009107468,0.01971139,0.03,155.82,233.9671701,291.4531959,254.7
2007-01-22,-0.015554115,-0.04343674,0.01088647,-0.004535718,-0.011347518,0.01814301,0.021653024,0.019035534,-0.025793033,-0.023815971,0,-0.008719292,-0.042340659,0.023204824,0.041362486,0.006239923,-0.01934236,-0.008961471,-0.017068207,-0.009791291,-0.002317755,0,152.81,227.6863557,293.145965,251.31
2007-01-15,0.025930851,0.019961036,-0.005567584,-0.01342482,0.009064934,0.009698276,0.029355748,0.006385647,-0.059921988,-0.024808652,-0.014108352,-0.005958776,0.000952397,0.01634169,0.006444216,-0.024826532,0.04233871,-0.002366523,-0.026868621,0.03245544,-0.006003909,0,153.16,228.7176562,295.6128452,253.15
2007-01-08,0.008718981,0.007850834,-0.009193993,0.029800153,-0.021931918,-0.009605123,0.04220969,0.005780347,0.040000029,0.008786007,0.046662729,-0.005119968,0.007194261,-0.008834898,0.029044994,0.019478852,0,-0.059129199,0.018407977,0.02369281,0.014519463,0.01,154.09,228.4768747,295.7490207,253.16
2007-01-01,-0.040540541,-0.006822644,-0.014794686,-0.054603559,0.027817746,-0.028931519,-0.014792157,-0.003838772,-0.010042985,0.009406005,-0.05839822,-0.017474186,0.005788712,-0.001653804,-0.002645565,-0.034267901,-0.019762846,0.003974179,-0.000994069,-0.018968742,-0.003036245,-0.01,151.88,226.5083747,295.2420406,252.33
2006-12-25,-0.005121639,0.033753183,0.003636364,0.03290001,-0.001436734,0.005753966,0.01501425,0.012961814,0.03076004,-0.00958209,0.030372493,-0.006575487,0.007778318,-0.004390779,0.038319006,0.00626969,0.007968127,-0.022815497,0.016161599,0.014913232,0.006181137,0.01,152.35,229.742524,290.5880593,255.13
2006-12-18,-0.000639795,-0.005012515,-0.014336918,-0.039108391,0.020029312,-0.014622382,-0.001979078,-0.022799241,-0.0070484,0.005620983,0.024662361,-0.020103093,0.014800164,-0.005096469,-0.01926179,-0.075877564,0.030800821,0.026151845,0.010204133,-0.008602151,-0.00845366,-0.01,151.41,227.3931,295.1767083,256.76
2006-12-11,0.031683168,-0.006968674,0.012397944,0.041741743,0.009866749,0.02477059,-0.003100366,0.022006422,-0.001173394,0.059257084,0.003535651,0.001032043,0.005955335,0.02999625,0.008695578,0.021627832,0.054112554,0.032133721,0.0224309,0.025923883,0.000846048,0.02,152.7,228.5612556,298.8958714,257.81
2006-12-04,0.03909465,0.010563397,0.002728927,0.054353823,0.04376931,0.031871197,0.013714286,0.015779093,0.074377561,-0.000283376,0.040465972,-0.001802833,-0.002968827,0.003386005,0.036619714,0.028688495,0.033557047,0.018324574,-0.030349064,0.013415316,0.00382199,0.02,152.57,224.1244322,298.0955094,258.5
2006-11-27,-0.035076109,0.025270776,-0.003926306,-0.014253135,-0.025100402,0.011490621,-0.018783236,-0.009120571,-0.022188012,-0.01148779,0.012414649,-0.018700986,0.01252505,0.006627533,-0.046723951,-0.011345184,-0.04893617,-0.007792197,0.029687553,-0.042034806,0.020733962,-0.01,151.99,219.4576083,300.6080143,257.66
2006-11-20,0.046398892,0.050948511,-0.027606461,-0.004040906,0.031055901,-0.011671906,-0.009166722,-0.028481011,-0.021116168,-0.015448317,0.022208122,0.002533519,0.016811038,0.00246773,-0.019354789,0.067474038,0.008583691,0.021220194,0.041779652,0.009186706,-0.014804285,0.01,148.9,221.8699187,303.5173425,260.02
2006-11-13,0.038848921,-0.002702739,-0.019861831,0.024957531,0.047722286,0.005391672,0.012658256,0.014120768,-0.003606793,0.030708034,0.013504823,-0.004037345,0.033701913,-0.00585016,0.014018575,0.020943717,-0.006396588,-0.014379058,0.005455519,-0.000270124,0.013854798,0.01,151.14,219.8497009,307.9189885,262.47
2006-11-06,0.055429005,-0.009635992,-0.03767313,0.029746027,0.006001146,0.014152423,0.006226917,0.030423229,0.055185504,0.011504129,0.055668703,0.020077324,0,0.039427226,0.067255598,0.043443987,0.021786492,0.014588832,-0.015574633,0.016753639,0.003621089,0.02,149.07,217.6198873,312.0025936,261.79
2006-10-30,-0.003028009,0.009729748,-0.002486875,-0.024639764,0.018899389,-0.021711644,0.024058029,0.008,-0.005362776,-0.012496452,-0.018654231,0.000772746,0.004761905,0.021233974,-0.015708212,-0.017589292,-0.002173913,-0.022049276,0.023076979,0.016471245,0.001959248,0,148.54,213.0939171,313.0720655,263.19
2006-10-23,-0.003018868,0.030066796,0.012307692,-0.004142998,-0.028617711,-0.003449483,0.006711409,0.036627561,0.006349238,-0.007330138,0.046722455,0.012519562,0.01667565,0.04217119,0.002108308,-0.007827557,0.006564551,0.008898147,0.015058505,-0.009128631,0.002473245,0.01,148.25,213.2954433,311.597915,261.71
2006-10-16,0.002269289,0.007291063,0.035031847,0.003731726,0.031754817,0.040456923,0.006165561,0.011180938,0.001271488,-0.014174495,0.030913012,0.021855011,0.019747687,0.031660564,0.05485529,0.001413602,-0.012958963,0.032702705,0.062833431,0.007805966,0.004603954,0.02,147.88,211.4005997,299.9711271,260.55
2006-10-09,0.000757002,-0.053106743,-0.045856354,0.018792264,0.011267662,-0.003252219,0.004719734,-0.006939572,0.023755255,-0.004427252,0.019047619,0.042801556,-0.033404082,0.002374784,-0.003692659,0.014999382,0.054669704,-0.026315773,-0.055959708,-0.003611111,0.012954327,0,147.2,207.5015678,298.0156517,260.73
2006-10-02,0.002276176,-0.002648252,0.025495751,-0.016137908,0.017775171,0.018212016,0.01043228,0.001389746,-0.02133758,0.023796055,0.035660091,0.006996921,-0.00841218,0.029333333,-0.016131347,0.052436419,0.023310023,0.04452993,-0.030385241,0.040763226,0.015103652,0.01,145.32,207.9526223,303.4779921,264.12
2006-09-25,0.059485531,0.006396589,0.093556382,-0.024296027,0.07787398,0.004323265,0.144270089,0.01480959,0.016839411,0.026162772,0.000759301,0.012755159,-0.00626954,0.012145749,0.028550018,0.047447805,-0.006944444,-0.025970559,-0.004321952,0.047864284,0.004529031,0.03,143.16,205.5136416,300.4459332,265.51
2006-09-18,-0.006389776,-0.012631596,0.02378687,-0.037728285,-0.024125452,-0.009878169,0.021602752,-0.00560999,-0.000323729,-0.012912532,-0.012743628,-0.032894792,-0.004680205,-0.002020202,-0.006681481,-0.028766781,-0.018181818,-0.026075602,-0.013326226,0.010407101,0.002573006,-0.01,142.51,200.2526305,294.9154227,265.46
2006-09-11,0.011308562,-0.00471451,0.079055441,0.004637039,0.03625,0.003966828,0.012345714,0.005641639,0.07331473,0.02469867,0.012139605,0.008570694,0.004177511,0.006779661,0.024178817,0.013301132,0.057692308,-0.036432155,-0.009503713,0.053531119,0.013265815,0.02,142.15,202.2669417,300.0630738,266.64
2006-09-04,0.017255546,0.028556034,0.006891799,-0.006011758,-0.041342178,0.003649768,0.038081327,0.014306207,-0.011675824,-0.00380785,-0.01421092,-0.005225578,0.003143024,-0.003378378,-0.017774456,-0.009807973,-0.00952381,0,0.022678167,0.004209845,-0.007685238,0,140.29,198.4863806,297.327172,265.21
2006-08-28,0.020973154,-0.007486596,0.019318581,0.006656991,0.007242064,0.023429602,0.014487333,0.003589431,0.013222025,0.00886517,0.009818731,-0.003835616,0.008985236,0.00771675,0.022449543,-0.000420231,0,0.039164519,0.006521739,0.022516556,0.007590317,0.01,141.37,198.3275897,302.5654541,261.3
2006-08-21,-0.018121911,0.020185415,-0.000351124,0.005680851,-0.025867137,-0.018660486,0.005979073,-0.004288778,-0.002429677,-0.004705786,-0.032870709,0.041666667,0.002118626,0.010318734,-0.007728353,-0.007644094,-0.014084507,0.003668767,0.006014252,0.01138647,0.002305295,0,140.31,196.1385367,304.4323398,263.09
2006-08-14,-0.017004049,-0.005425918,0.003877335,0.023675952,0.013706733,0.011118619,0.007909642,0.01450315,0.028194111,0.046153824,0.076257862,0.001142857,0.018888271,-0.000687443,0.056854478,0.038989099,0.049261084,-0.008573722,0.000547028,0.02050581,0.02375898,0.02,139.98,196.4305671,306.2022341,266.61
2006-08-07,0.019818332,-0.019680868,0.008173419,0.006795634,0.010234798,-0.024646824,-0.004126069,-0.013590789,0.012283237,-0.009146356,-0.013188518,-0.028587234,-0.014361737,-0.00705347,-0.007786409,-0.00787955,0.004950495,0.017715515,-0.005981476,-0.02661344,-0.006176708,-0.01,136.74,192.7689714,307.3469544,268.08
2006-07-31,-0.003292181,-0.005290988,0.010775862,-0.003645819,-0.005389221,-0.001640326,-0.00707635,0.007930842,-0.007529545,-0.006662614,0.002332815,-0.001662566,-0.013123359,0.022093023,-0.002694159,0.015272692,-0.014634146,-0.004736809,-0.005945982,-0.024342746,0.000391115,0,137.59,193.7636699,305.7773513,268.63
2006-07-24,0.042918455,-0.017160652,0.07283237,0.099656431,0.004813477,0.014984919,0.113645744,0.018355303,0.069401802,0.023875982,0.102915952,0.027619648,-0.023076889,0.002331002,0.001905412,0.056229826,0.073298429,0.039671676,-0.025803071,-0.062385879,0.012994208,0.03,137.53,194.2421035,305.762289,267.78
2006-07-17,0.019247594,0.025053305,0.00855033,0.020336459,0.045283082,0.020387359,0.003746919,0.02560235,0.009287926,0.00436,-0.016033755,0.022416304,0.011410788,0.031002163,0.001590286,0.025847062,-0.049751244,-0.046936131,0.016595289,-0.006049607,0.023269038,0.01,135.77,188.2553031,305.5640935,271.43
2006-07-10,-0.020565553,0.003745301,-0.024270004,-0.050704474,-0.071261736,0.006498007,-0.037274588,-0.029948756,-0.009961686,-0.035735713,-0.050480769,-0.015195068,0.014736842,0.008971872,-0.06816828,-0.027288014,-0.098654709,0.019946809,0.006465535,-0.00331625,-0.027670493,-0.02,132.68,186.6506073,307.8297522,273.18
2006-07-03,0.013900956,0.010816639,-0.020794653,0.000999379,-0.002330944,-0.004426305,-0.082383226,0.015578636,-0.005714286,0.0103155,-0.037037037,0.016909679,0.014957265,-0.003383277,-0.008230496,0.001996766,-0.017621145,0.027322386,0.010893209,0.018734644,-0.007433529,0,136.46,191.2644925,314.7311003,274.62
2006-06-26,0.019486271,0.012041598,0.020462296,0.062920872,0.076537014,0.031249855,0.008531232,0.016591193,0.020209872,-0.006031341,0.057096248,0.02326969,0.012439138,0.021728395,-0.002492324,0.039936182,0.046082949,0.035360728,0.013804527,0.030379747,0.022481839,0.03,137.48,191.6429519,315.2461726,275.51
2006-06-19,0.014375562,-0.00598473,0.051394422,0.032796803,0.021140295,-0.020969345,0.040926602,-0.050143214,-0.007330247,-0.022693793,0.051457976,-0.012083702,0.001082855,-0.018181818,0.115271588,0.000479535,0.018779343,0.062199465,0.008913724,0.017058256,0.010673567,0.01,134.46,186.6082234,313.2117152,276.19
2006-06-12,-0.022827041,-0.001086993,-0.007905138,-0.03323905,0.030363036,0.005530631,-0.011072966,-0.018974,-0.011818528,-0.004109236,0.041071429,-0.017660683,-0.005385012,-0.013157895,-0.030130175,-0.020047017,0.028985507,-0.094421761,-0.021265031,-0.019564531,-0.002580853,-0.01,133.04,183.8641469,315.3956986,278.45
2006-06-05,0.001759015,0.031968572,0.02016129,-0.042977964,-0.057835821,0.004513909,0.00421783,0.019340975,-0.025993316,-0.017022454,-0.109697933,-0.017354252,0.007049873,0.024509804,-0.047000058,-0.011609946,-0.1,-0.013422757,0.029758563,-0.046917293,-0.024622443,-0.02,133.38,185.972277,311.3631765,277.89
2006-05-29,0.018817204,0.00450708,-0.020150138,-0.031465114,-0.037125806,0.028571429,-0.011746836,0.002873508,-0.025334746,0.009612532,-0.005533597,0.036873154,0.02787068,0.037903841,-0.031185893,-0.039119362,-0.025423729,-0.073383106,0.010209889,-0.014814815,-0.009814628,-0.01,136.75,189.2515519,304.0823854,277.86
2006-05-22,0.024793388,-0.029524313,0.028443722,0.064302406,0.037911809,0.01670302,0.011111073,0.034175275,0.04303507,0.004976656,-0.021655066,0.027584115,-0.021276631,0.025567441,-0.003647022,0.056245045,0.035087719,-0.028281398,0.011474431,0.011387474,0.017838802,0.02,138.1,190.5668809,303.1764916,279.94
2006-05-15,-0.022441652,0.016111093,-0.04980695,-0.040821005,-0.082668239,-0.013610437,-0.012112036,-0.016800472,-0.054266333,-0.003500535,-0.09007741,-0.012571027,-0.008116829,-0.020444672,-0.030135916,-0.016228711,-0.088,0.023959252,-0.031666648,-0.071766342,-0.026023189,-0.03,135.68,187.4881916,305.6788324,284.14
2006-05-08,-0.04704876,0.006711428,-0.042159763,-0.045662608,-0.105558383,-0.043508028,-0.016381273,-0.017229003,-0.049541875,-0.025028534,-0.014563107,0.018597561,0.020430645,-0.020525657,-0.055711463,-0.058224167,-0.077490775,0.054882507,0.00896861,-0.030474649,-0.021607744,-0.03,139.31,193.5358468,310.0818253,286.48
2006-05-01,0.039111111,-0.001117356,0.047250194,-0.032938584,0.138131225,0.002403826,0.020516755,0.016788207,0.034761201,0.016478723,0.014064698,0.026282854,0.004994469,0.008838384,-0.003991905,-0.000145561,0.071146245,-0.027918829,0.004504523,0.025442478,0.015030729,0.02,142.38,198.9013836,306.637664,288.51
2006-04-24,-0.024284475,0.003363247,-0.008448541,-0.004610887,-0.024348811,-0.00034323,-0.019739292,-0.012968299,-0.024657568,0.018251371,0.031930334,-0.007453416,-0.013683634,0.006609049,-0.038264669,-0.071862737,-0.059479554,0.079452128,0.009664563,-0.04591029,-0.003895883,-0.01,140.28,194.9573701,304.5008858,287.77
2006-04-17,0.030384272,-0.00998892,0.015204678,0.06970639,0.033957845,0.023182338,0.00561794,0.029673707,0.037300213,0.00236073,0.06,0.026131294,0.003846209,0.010272214,0.039925457,0.029338106,0.076,-0.002077831,-0.009572053,0.07092399,0.017487952,0.03,140.82,196.9941389,303.2563,287.07
2006-04-10,-0.009734513,0.00111113,-0.017241379,0.010969476,0.004705882,-0.008359417,-0.000374317,-0.020348949,-0.045762712,-0.004114067,-0.002302379,-0.026976744,0.003307608,-0.029411765,-0.022505492,0.034671294,-0.011857708,-0.00337881,-0.00671141,-0.039620081,-0.008324348,-0.01,138.4,191.794713,308.4670246,294.66
2006-04-03,-0.001766784,-0.009901008,-0.02027027,-0.006604374,0.073910297,-0.015094496,0.002627628,-0.014326537,-0.011394102,-0.021564122,0.038247012,0.02478551,-0.00657176,-0.000498256,-0.000780015,-0.033240593,-0.003937008,0.033773728,-0.00445438,-0.022027601,7.72E-05,0,139.57,193.6727025,307.9377087,298.97
2006-03-27,-0.017361111,0.011686162,-0.028091937,-0.02311814,-0.001891551,0.001718312,-0.025603548,-0.007818108,-0.011265739,0.02444772,0.040630182,-0.032585246,0.004400403,-0.013759214,0.026554691,0.013103979,0.040983607,-0.045672116,0.003912856,-0.050881612,-0.002230488,0,139.55,193.663863,308.0714494,304.1
2006-03-20,0.005674378,0.016402696,0.018959108,-0.00534778,-0.014294593,-0.011548875,-0.005818182,0.004999944,-0.025193767,-0.016227224,-0.028203062,-0.024587708,0.013377945,0.001969473,-0.01576041,-0.007551266,0.008264463,0.024821596,0.030529876,0.064914163,-0.002990568,0,139.87,194.5452543,307.907513,306.24
2006-03-13,0.00570676,-0.013392802,0.020485584,0.016304551,0.057856673,0.047314146,-0.009009009,0.00430416,0.065381971,0.025557204,0.053480475,0.02206546,-0.003333333,0.035696073,-0.006264831,0.015911323,0.034188034,-0.057168782,-0.015314748,0.041922862,0.01226424,0.02,140.29,194.2017039,298.07919,283.92
2006-03-06,-0.006541648,0.010146505,0.005339436,0.013215646,0.00862069,-0.008115758,0.009090909,0.010144984,0.002068931,0.017846349,-0.0399348,-0.01330505,0.005586573,-0.032082922,0.012420671,-0.001560234,-0.037037037,0.013157913,-0.003391766,0.0477306,0.005149442,0,138.59,190.9395798,282.4336094,285.43
2006-02-27,-0.008646779,-0.0044893,-0.051374819,-0.041688398,0.019607843,-0.008050423,-0.029982363,-0.033613445,-0.026845605,-0.002413999,0,0.008539189,0.003925949,-0.03015797,-0.033584378,-0.037148296,0.051948052,0.070422548,0.000565592,-0.014714368,-0.009964537,-0.01,137.88,190.811736,292.2222937,293.79
2006-02-20,0.016256591,0.013075592,0.11361805,0.018269732,0.056428571,-0.001048971,0.134907926,0.036284528,0.089579488,-0.0139839,0.084880637,0.028867273,0.00450708,-0.0042898,0.017012886,0.04585047,0.022123894,-0.008490701,0.011441686,0.003474233,0.005046262,0.03,139.26,192.4252309,295.2037251,298.95
2006-02-13,0.005300353,-0.009014085,0.003639304,0.008671948,0.02189781,0.012031098,0.031805082,0.003641548,0.035200606,0.009915844,0.053072626,0.048355263,-0.006159052,0.002388915,0.035642349,0.032139278,0.004444444,-0.005554857,0.016870254,-0.024293785,0.018985792,0.01,138.56,186.1990578,285.1895874,292.8
2006-02-06,0.02955889,0.014865618,0.009387755,-0.013896362,0.018587361,0.007127583,-0.02732021,-0.005072408,-0.005271047,0.013089817,-0.018281536,0.024603977,0.00056028,0.037679722,0.003373725,-0.00586267,0.061320755,0.005698255,-0.009221883,-0.037520392,-0.001500743,0.01,135.98,183.6283079,293.0720648,299.61
2006-01-30,0.023743017,-0.001712329,0.050150021,0.040600728,0.018168055,-0.019909166,0.056451615,-0.012168988,0.006823351,-0.003034906,0,0.015400411,0.009044639,-0.03168507,-0.028196612,0.026323898,-0.03196347,0.074494262,-0.00573064,0.007119387,-0.014325786,0.01,136.19,182.6837668,300.1615259,290.97
2006-01-23,0.008450704,-0.018487358,0.025043937,0.016393323,0.059342422,0.008098612,0.01333329,0.010853834,0.040631124,-0.012586089,0.023386342,0.007586207,-0.014484643,-0.025724977,0.091781131,0.022769107,-0.01793722,0.076510507,-0.002857181,0.04134588,0.015978516,0.02,138.17,180.9294907,294.4145361,285.19
2006-01-16,0.02256361,-0.03409091,0.00043956,-0.008519202,0.015472313,0.002824778,0.048241659,0.020679584,-0.010924659,-0.049287822,-0.021062271,0.001381215,-0.029205029,0.025665627,-0.029460792,0.030111017,-0.042918455,-0.001451829,-0.006810461,0.002,-0.017562909,0,135.99,177.7875495,300.9815214,276.97
2006-01-09,0.027120316,0.01038819,0.000879894,0.010878322,-0.041373927,0.019071628,0.012785388,0.003706334,-0.004273543,-0.010431373,0.026315789,0.000345423,-0.005913943,-0.012553292,-0.04359377,0.014795723,0.040178571,0.02973422,-0.017289459,0.019219569,-0.000699006,0,138.43,178.3614459,303.4059091,280.77
2006-01-02,0,0.027528033,-0.015591165,0.009032487,0.022346369,0.012386325,-0.014401396,0.016578867,0.039579968,0.011982907,0.094650206,0.032453638,0.015283843,0.015880654,0.039657294,-0.003206156,0.004484305,0.028708131,0.017016487,-0.004637681,0.034214135,0.02,138.52,177.6509305,308.0043326,287.58
2005-12-26,-0.000985222,0.009642711,0.007856831,-0.011527788,0.011299435,-0.013654453,-0.0058166,-0.01630849,-0.012759171,-0.010446098,0.044038668,-0.008135833,0.020044506,0.012177302,0.005697565,-0.008424726,0.013636364,0.017739107,0.003414912,-0.012875536,-0.017750079,0,133.94,174.5977989,313.4563269,286.76
2005-12-19,0.012974052,-0.001133182,0.019128114,0.037888569,0.011428571,0.020161397,0.027586207,-0.008088122,-0.016856135,-0.01774818,0.017486339,-0.01532567,0.014116318,-0.044004657,0.008690911,0.029623595,0.009174312,0.008948944,0.003426613,0.000286205,0.008352581,0.01,136.36,174.2091949,318.9980053,284.54
2005-12-12,0.020366599,-0.008426985,0.001782531,0.057954622,0.010726073,0.026335593,0.0130415,0.006661732,0.011097899,0.014916901,-0.016129032,-0.006918021,-0.010614525,0.016327496,0.051591753,0.040708544,0.004608295,0.024999997,-0.003414912,0.028857479,-0.0058521,0.01,135.23,173.1894192,322.5825347,287.13
2005-12-05,-0.005065856,-0.007803753,-0.002666667,-0.015996785,0.015075377,-0.017011877,-0.028067044,0.005956697,-0.01291076,0.000845095,0.018619934,0.012609457,-0.005555537,-0.004944667,0.036516541,-0.019047637,0,0.029591494,-0.006783512,0.017680551,-0.001027058,0,136.03,170.760576,320.7037852,293.65
2005-11-28,-0.023738872,0.021640091,-0.002659574,0.007381075,-0.052380952,-0.007706569,0.007295942,0.006746626,-0.027027065,-0.01933699,0.043428571,0.013129879,-0.004424815,-0.020977409,0.005376353,0.021331015,0.018779343,-0.011857251,0.009703177,0.066815857,0.002772708,0,136.17,170.6663592,322.9667133,294.07
2005-11-21,-0.00295858,-0.001137694,0.005347594,0.055028848,0.005586592,0.011131939,0.013401156,-0.028404951,0.038339962,0.012587433,0.039192399,0.021014493,0.018591587,0.004864489,0.002772629,0.035884827,-0.004672897,-0.006363671,0.002862068,-0.010439734,0.003737285,0.01,135.79,170.2278655,316.4163606,292.76
2005-11-14,0.011976048,0.013256542,0.006278027,-0.000907761,0.062765055,0.04174711,0.031458484,0.013284132,-0.004329044,0.031746053,0.026829268,0.027550261,0.009670041,0.033516878,0.024621142,0.001770941,0.009433962,0.011773397,0.009826551,0.01541921,0.016735387,0.02,135.28,168.4371388,313.5232861,295.72
2005-11-07,0.019328586,0,0.00631769,0.022269631,0.019896194,-0.025978979,0.027424094,0.008935219,0.018436833,0.018518574,0.032745592,0.007501875,0.004571467,-0.007602756,0.017994954,0.006057206,0.024154589,0.045384621,0.017048854,0.007769505,0.011944686,0.01,133.06,165.3152731,309.1349744,299.66
2005-10-31,0.008205128,0.011661768,0.011872146,0.024443076,-0.001727116,0.00606065,0.010891039,0.025190838,-0.02500973,-0.000881083,0.047493404,0.018723729,0.008064477,-0.020023283,0.022339049,0.077144565,0.067010309,0.056910549,0.005319169,0.04534687,0.017481113,0.02,131.49,163.1070182,314.5805476,297.5
2005-10-24,0.014568158,0.010606973,-0.015730337,-0.010081897,-0.016977929,0.04265417,-0.032103496,-0.01577761,-0.008139496,0.009487032,0.08908046,-0.017642643,-0.000575686,0.010112888,0.001480499,0.010667234,0.015706806,-0.046511644,0.00954652,0.002714625,0.001417122,0,129.23,159.9164017,310.9053443,291.52
2005-10-17,-0.034170854,-0.032497131,-0.017660044,-0.005747273,-0.027250206,-0.02502899,-0.030204414,-0.019882179,-0.014514935,-0.017763497,-0.047879617,-0.02310231,-0.024157321,-0.039096045,-0.038741363,-0.009223713,-0.030456853,-0.071975797,-0.011792492,-0.042560104,0.007136244,-0.03,129.04,159.4930702,310.1261247,292.45
2005-10-10,-0.027370479,0.017401353,-0.02075227,-0.025908035,-0.024959742,-0.059057992,-0.006004619,-0.025824963,-0.026765799,0.003506672,-0.01615074,-0.049825784,0.017142895,-0.032152231,-0.003152497,-0.031092918,0.002544529,-0.047910997,-0.016241299,-0.05437788,0.004300194,-0.02,128.13,164.1188008,319.0785838,298.95
2005-10-03,-0.005830904,0.020722381,-0.00516129,0.003789831,-0.025882353,-0.053822402,-0.027840144,-0.027893949,-0.033069734,0.016335042,0.00951087,-0.014761414,0.004016045,-0.039495798,-0.010296415,-0.023986882,-0.027227723,0.05035973,0.020722381,-0.004282655,-0.032626428,-0.01,127.58,167.6987738,320.3125859,300.49
2005-09-26,0.000972763,-0.004714241,0.021978022,0.007505256,-0.08074982,0.036602723,0.028162512,-0.008298755,0.013479016,0.008083883,0.02364395,0.002753873,0.0116077,0.05239885,0.030049739,0.015313551,0.030612245,0.03153991,0.005955906,-0.006382979,0.008389505,0.01,131.88,169.1713715,321.9017727,301.42
2005-09-19,0.021868787,0.014345507,0.013363029,-0.046333855,0.027407407,-0.04155321,0.019774011,-0.007549813,0.015914175,-0.031041512,-0.024423338,-0.035524568,0.007013384,-0.01673913,-0.02765622,-0.046949191,0.034300792,-0.027075814,0.005389242,-0.008139885,-0.012267398,-0.01,130.79,167.3264791,325.4699189,301.15
